name,state,city,tee,rating,slope,women_rating,women_slope,yardage,pars,sis
Anglebrook Golf Club,NY,Lincolndale,Purple,72.7,130,,,6539,5 4 4 3 4 4 5 3 4 4 5 4 5 3 4 4 3 4,15 5 7 13 3 9 11 17 1 2 14 4 6 12 18 10 16 8
Anglebrook Golf Club,NY,Lincolndale,Grey,71.0,127,75.6,148,6192,5 4 4 3 4 4 5 3 4 4 5 4 5 3 4 4 3 4,15 5 7 13 3 9 11 17 1 2 14 4 6 12 18 10 16 8
Anglebrook Golf Club,NY,Lincolndale,Green,67.9,120,72.7,133,5597,5 4 4 3 4 4 5 3 4 4 5 4 5 3 4 4 3 4,15 5 7 13 3 9 11 17 1 2 14 4 6 12 18 10 16 8
Anglebrook Golf Club,NY,Lincolndale,Red,67.0,113,68.3,115,4706,5 4 4 3 4 4 5 3 4 4 5 4 5 3 4 4 3 4,15 5 7 13 3 9 11 17 1 2 14 4 6 12 18 10 16 8
Cobleskill Golf Country Club,NY,Cobleskill,Blue Ladies (W),71.0,127,71.0,127,,4 3 4 4 4 5 4 3 5 3 5 4 4 3 4 4 3 4,2 10 6 16 12 8 4 18 14 13 5 1 9 15 11 3 7 17
Cobleskill Golf Country Club,NY,Cobleskill,Blue Mens,69.7,125,,,6163,4 3 4 4 4 5 4 3 5 3 5 4 4 3 4 4 3 4,2 10 6 16 12 8 4 18 14 13 5 1 9 15 11 3 7 17
Cobleskill Golf Country Club,NY,Cobleskill,White,68.2,123,,,5861,4 3 4 4 4 5 4 3 5 3 5 4 4 3 4 4 3 4,2 10 6 16 12 8 4 18 14 13 5 1 9 15 11 3 7 17
Cobleskill Golf Country Club,NY,Cobleskill,Silver,65.3,115,70.4,126,5198,4 3 4 4 4 5 4 3 5 3 5 4 4 3 4 4 3 4,2 10 6 16 12 8 4 18 14 13 5 1 9 15 11 3 7 17
Cobleskill Golf Country Club,NY,Cobleskill,Red,64.8,114,69.8,124,5084,4 3 4 4 4 5 4 3 5 3 5 4 4 3 4 4 3 4,2 10 6 16 12 8 4 18 14 13 5 1 9 15 11 3 7 17
James Baird State Park Golf Course,NY,Pleasant Valley,Championship,72.7,124,,,6815,,
James Baird State Park Golf Course,NY,Pleasant Valley,Regulation,70.8,122,,,6356,,
James Baird State Park Golf Course,NY,Pleasant Valley,Forward,70.3,112,,,5454,,
Adirondack Golf And Country Club,NY,Peru,Blue,71.9,123,,,6894,4 4 3 5 5 4 4 3 4 4 4 5 4 3 4 5 3 4,9 17 15 5 1 11 7 13 3 16 4 18 12 14 2 8 10 6
Adirondack Golf And Country Club,NY,Peru,White,69.6,117,,,6359,4 4 3 5 5 4 4 3 4 4 4 5 4 3 4 5 3 4,9 17 15 5 1 11 7 13 3 16 4 18 12 14 2 8 10 6
Adirondack Golf And Country Club,NY,Peru,Red (W),71.0,116,71.0,116,,4 4 3 5 5 4 4 3 4 4 4 5 4 3 4 5 3 4,9 17 15 5 1 11 7 13 3 16 4 18 12 14 2 8 10 6
Moriah Country Club,NY,Port Henry,White,63.0,103,,,2144,4 3 3 3 4 3 4 4 4,1 2 3 4 5 6 7 8 9
Moriah Country Club,NY,Port Henry,Red,62.9,98,,,1892,4 3 3 3 4 3 4 4 4,1 2 3 4 5 6 7 8 9
Skene Valley Country Club,NY,Whitehall,Blue,71.8,121,,,6824,,12 10 14 3 6 2 1 17 18 11 7 13 5 15 8 4 16 9
Skene Valley Country Club,NY,Whitehall,White,70.3,116,,,6455,,12 10 14 3 6 2 1 17 18 11 7 13 5 15 8 4 16 9
Skene Valley Country Club,NY,Whitehall,Red (W),71.8,117,71.8,117,,,12 10 14 3 6 2 1 17 18 11 7 13 5 15 8 4 16 9
Ticonderoga Golf Course,NY,Ticonderoga,Blue,69.7,120,,,6217,4 4 5 3 4 3 5 3 5 4 5 4 3 4 4 5 3 4,13 5 3 17 9 15 1 11 7 8 2 12 18 4 14 6 16 10
Ticonderoga Golf Course,NY,Ticonderoga,White,69.9,116,,,5923,4 4 5 3 4 3 5 3 5 4 5 4 3 4 4 5 3 4,13 5 3 17 9 15 1 11 7 8 2 12 18 4 14 6 16 10
Ticonderoga Golf Course,NY,Ticonderoga,Gold,69.0,114,,,5070,4 4 5 3 4 3 5 3 5 4 5 4 3 4 4 5 3 4,13 5 3 17 9 15 1 11 7 8 2 12 18 4 14 6 16 10
Ticonderoga Golf Course,NY,Ticonderoga,Red,67.0,108,,,4807,4 4 5 3 4 3 5 3 5 4 5 4 3 4 4 5 3 4,13 5 3 17 9 15 1 11 7 8 2 12 18 4 14 6 16 10
Queensbury Country Club,NY,Lake George,Championship,67.4,112,,,6067,4 4 3 4 5 5 4 3 4 3 4 5 4 3 4 4 3 4,17 11 5 13 1 9 15 7 3 14 10 4 2 16 18 6 12 8
Queensbury Country Club,NY,Lake George,Middle,64.7,105,,,5536,4 4 3 4 5 5 4 3 4 3 4 5 4 3 4 4 3 4,17 11 5 13 1 9 15 7 3 14 10 4 2 16 18 6 12 8
